"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Lhfpl4",118.330084358313,3.47772742176192,0.366118720387538,9.49890630580359,2.12106228870064e-21,2.77417964095676e-20
"Atp2b2",45.2088038110437,-1.78046760327921,0.434448468244807,-4.09822506791745,4.16330361726009e-05,0.000139345493897961
"Efcab12",547.779333879098,1.93650060618937,0.186991513517451,10.3560881975997,3.92695315685053e-25,6.34561849904836e-24
"Zfand4",551.398664980033,2.0015805627975,0.149387674107615,13.3985656765471,6.16429554652705e-41,1.89829986625427e-39
"Ret",33.5622568192497,-2.89243072706292,0.639615276919533,-4.52214140505404,6.12171398347293e-06,2.3258603858512e-05
"Cecr2",59.5223311565251,-2.6747097470189,0.371337728431569,-7.20290329322624,5.89437802528376e-13,4.52866630695114e-12
"Slc25a18",376.20628703562,2.15605924877399,0.157128609168052,13.7216211623692,7.53613002902661e-43,2.50006538799585e-41
"Usp18",253.930389309283,2.40409929366568,0.20246924201646,11.8738988190129,1.61749923499733e-32,3.54858080343649e-31
"C1ra",475.494746278103,1.75716188329442,0.145895400744537,12.0439840757641,2.08630876242178e-33,4.80138561740805e-32
"Lrrc23",7191.27932342302,2.04644059787014,0.0896769537106033,22.8201395474942,2.89375583751896e-115,1.14440428226934e-112
"Gm10415",199.509102809816,2.57689783468339,0.274860612751938,9.37528956543891,6.89861468790257e-21,8.84576634213309e-20
"A2ml1",4050.90720473386,5.06274814571366,0.356624283719044,14.1963079264176,9.65677567237056e-46,3.5832598717132e-44
"Gm44000",425.328802438001,2.59638204224242,0.168991230109483,15.3640046324317,2.85388037779625e-53,1.37461904863853e-51
"Gm38910",237.570575094209,2.15690718668578,0.204197577554092,10.5628441459567,4.43031217099128e-26,7.47236041589864e-25
"Mansc1",1247.20593404507,1.86395032317734,0.117166071457968,15.908618424968,5.52186069871835e-57,2.99575893791839e-55
"BC049715",35.4692068752859,1.79368675842313,0.475494541109492,3.77225520662729,0.000161778657972546,0.000489637663196747
"Arhgdib",1428.53859281293,1.77356074387847,0.10942730736652,16.20766138326,4.45189609819988e-59,2.6236507672058e-57
"Slco1a5",1439.39417743258,-2.12011161437172,0.140778309987805,-15.0599308555087,2.97097596697656e-51,1.35296444944618e-49
"Etnk1",6564.97457568362,1.79030943362541,0.0883960785826382,20.253267592088,3.32439833167375e-91,5.74242047452795e-89
"Casc1",1478.94843574178,2.35982802447987,0.122825272396797,19.2128865536423,2.88755248828395e-82,3.74087403395959e-80
"Pthlh",4361.04566856356,2.2161516153134,0.237125840421811,9.34588829024794,9.11213392301503e-21,1.159501681584e-19
"Tnni3",441.3570430693,2.48582014575925,0.211368693946864,11.7605880953409,6.22988384855619e-32,1.33938046460805e-30
"Dnaaf3",1287.23134883446,2.13729285812214,0.251509459221391,8.49786272348821,1.9311329487371e-17,2.03513786491032e-16
"Ssc5d",20.4536374599091,2.83879941632805,0.752330304514436,3.7733418410684,0.00016107534586641,0.000487933944301633
"Pla2g4c",1067.5377010324,2.62565895613333,0.12915485592686,20.3295411333217,7.04582792551971e-92,1.24570237723188e-89
"Pnma8b",132.368528116742,2.41956427244412,0.268111827752623,9.02445928150758,1.80584967252235e-19,2.14701810748939e-18
"Hif3a",505.622174902832,6.06179551083907,0.283038033521725,21.4168938195855,9.29865024942216e-102,2.2180970785447e-99
"Gm45104",49.6321743632064,-2.11060784543013,0.386305240510965,-5.46357549444173,4.66638680372545e-08,2.28872261378545e-07
"Pglyrp1",48529.1860178556,1.5644654518378,0.0702111289419196,22.2823001910703,5.48666866821457e-110,1.87394674422565e-107
"Exoc3l2",51.4093508172732,-2.47307390645223,0.489591953568546,-5.05129606078377,4.38822293447304e-07,1.90927082395081e-06
"Gm16174",38.1546731071205,1.54271093057382,0.532749704520499,2.89575182770366,0.00378251403012181,0.00872503773517583
"Ceacam16",39.1054181804009,2.44749664385715,0.503150468613529,4.86434336551733,1.14837406476775e-06,4.77657499178794e-06
"Cd177",1333.82085319784,2.75761102210634,0.25480338621146,10.8225053956615,2.69312994185953e-27,4.76706204549648e-26
"Grik5",577.965182439854,1.7464597333071,0.136292976268971,12.8140112654118,1.36871919724402e-37,3.67305573146127e-36
"Pou2f2",21.0446249013101,1.54279870993291,0.632776107306977,2.43814311589432,0.0147629279528993,0.0297395819405054
"Cxcl17",6792.00104825143,2.8093728473904,0.207888070726909,13.5138723331601,1.29525204232037e-41,4.11523207018828e-40
"Cyp2s1",9946.76564885445,2.17190740905911,0.147669142244902,14.7079300119256,5.73345498196576e-49,2.40676987343524e-47
"Gm15567",64.7989591212106,1.52274723300573,0.326308278120256,4.66659087467142,3.06238237403956e-06,1.21524907095502e-05
"Sptbn4",61.9947674891507,1.91280218513014,0.435909230036204,4.38807451948487,1.14358595512338e-05,4.15417204099447e-05
"Gm15541",64.2828304783168,1.91753808894343,0.381023863137128,5.03259316399646,4.83889317005188e-07,2.09564514580806e-06
"Gm10046",36.1699330125381,2.43027278072411,0.543563087662802,4.4710040764058,7.78532142992339e-06,2.91092057838061e-05
"Fcgbp",10795.9526066254,3.12263068578902,0.251393374393005,12.4212926984599,2.00298595352399e-35,4.95080146538791e-34
"Krtdap",446.868406084002,-1.70659819383092,0.511219403015575,-3.33828916462103,0.000842959749384497,0.00224433002496496
"Gm37292",33.2376508967843,1.50263957907667,0.558516289176167,2.69041316824102,0.00713636039342197,0.015473268502719
"Rhpn2",789.929395933626,2.22609422343342,0.132008264353952,16.8632943878773,8.37859565753602e-64,5.74947650874207e-62
"Tshz3",117.942876851254,-2.21872740864718,0.31979767387053,-6.93790977837266,3.97943710594041e-12,2.8834609849601e-11
"2310002F09Rik",163.821831270325,1.74970807031138,0.22717300579552,7.70209499224704,1.33853319241223e-14,1.16882491665142e-13
"Klk11",3120.68904619888,2.72286818927185,0.253262461314193,10.7511716309742,5.85135847153276e-27,1.0260701879836e-25
"Klk10",45728.6339228996,1.59127828549083,0.220146832122571,7.22825884046721,4.89225625127534e-13,3.77029881764953e-12
"Lhb",993.63573222919,2.27916114513909,0.160871055723902,14.167627202315,1.45328502382916e-45,5.35293317110408e-44
"Dhdh",125.838888289391,2.3048722201887,0.351022642927626,6.56616394021031,5.16279745765482e-11,3.42696643964826e-10
"Tulp2",98.8555143837163,1.83034917644591,0.367148776204775,4.98530648901045,6.18636685288958e-07,2.65170339604177e-06
"Fut1",335.801225379755,-1.94757586803861,0.196814306722713,-9.89549947089214,4.35431361886834e-23,6.26787596401853e-22
"Odad1",1020.48954498858,2.55881589649987,0.142516169621877,17.9545654594065,4.42027599213791e-72,4.02593379453627e-70
"9130015G15Rik",323.925844477571,2.21713345878474,0.18905904512047,11.7272011893002,9.24657402382307e-32,1.97663605163603e-30
"Gm34121",48.3666809474326,1.61957363834156,0.491072868958435,3.29803118990604,0.000973653184637336,0.00256477827497456
"1810008I18Rik",274.844237624169,2.07568170661939,0.18047859824336,11.5009853069698,1.30418053322666e-30,2.63784993988294e-29
"Gm20684",42.3605182622178,2.07936913217926,0.468223247690129,4.44097797885377,8.95509596054436e-06,3.31634258489553e-05
"St8sia2",122.244711429188,2.50204255659825,0.320209480411108,7.81376789152512,5.5503263861515e-15,4.97674850424134e-14
"Slco3a1",319.41246131611,-2.15002440101139,0.182768949923396,-11.7636195968327,6.01013203032143e-32,1.29584310117174e-30
"Isg20",2982.58956933851,1.50609355460762,0.0857212854290342,17.5696566735979,4.20710704049501e-69,3.47386838486588e-67
"Wdr93",739.214147385174,2.74749833051637,0.156699880254591,17.533506254456,7.95116757224456e-69,6.52951618992848e-67
"Ttll13",428.237407967994,3.00145542141479,0.162787393344983,18.4378861270543,6.52424661780481e-76,6.85639008198397e-74
"Nmb",43.2118576575901,1.55453222057474,0.452207779892889,3.43765032291781,0.000586784918034394,0.00161092505447952
"Pde8a",344.2393106422,-2.09776402448535,0.179780669607108,-11.6684626276551,1.8473133138414e-31,3.8718862594712e-30
"Fsd2",26.6203451292017,1.89075300968707,0.589629225557343,3.20668129687746,0.00134275665296668,0.00343471437970779
"Cfap161",1051.78930395582,1.88010696669373,0.15445906523,12.1722021552709,4.37127720688363e-34,1.0280368366987e-32
"Arnt2",25.2937521827683,-3.03912737864799,0.619563207540041,-4.90527413775063,9.32969427738618e-07,3.92405949063979e-06
"Ccdc81",640.395841119947,2.67594434106471,0.19285061629988,13.8757365281304,8.88754483283396e-44,3.04936127278148e-42
"Ccdc89",230.781902049518,1.89100964932016,0.218696564770962,8.64672772204078,5.29972207606463e-18,5.80920666368339e-17
"Tenm4",691.827739770014,1.83792226977804,0.145319873206156,12.6474254981678,1.15601137422434e-36,2.984972325059e-35
"Thrsp",55.3051680266905,1.979776151208,0.373200996740254,5.30485226057934,1.12764286855773e-07,5.29569282146423e-07
"Wnt11",840.300114554175,2.39614925299408,0.123792170795311,19.3562261458044,1.80644431721565e-83,2.53712571954363e-81
"Map6",494.083385256176,-2.8330251675043,0.185110374787443,-15.3045185649771,7.13278317075023e-53,3.41374093917307e-51
"Arrb1",1957.25925708456,2.62312625366022,0.0970641373054464,27.0246697336384,7.58298398266064e-161,1.03597348446749e-157
"Xrra1",274.770411053192,2.54484550775299,0.431801779097885,5.89355030697106,3.7798495368083e-09,2.08453500327175e-08
"Plekhb1",612.774629985808,2.40367533550201,0.331634389998714,7.2479676655709,4.230715737409e-13,3.27558970127679e-12
"P2ry6",74.3153984748011,2.62939535859823,0.401090924144893,6.55560921555125,5.54151743129071e-11,3.66701558597256e-10
"Lrrc51",917.673989348735,1.69667084782344,0.281672146032742,6.02356630472866,1.70615167229605e-09,9.80124133458143e-09
"Chrna10",65.6967837947278,1.77303356552445,0.345517183145386,5.13153513635355,2.87388562344825e-07,1.27664064880817e-06
"Trim30d",87.8221469759146,1.79906368869962,0.391969784433317,4.58980196981405,4.43666725653444e-06,1.71796535767069e-05
"Lmo1",814.693604162768,-1.65443923634462,0.119257413804953,-13.8728418096546,9.25366349252185e-44,3.16774612677946e-42
"Stk33",253.368390835151,2.0933291985994,0.221546172791445,9.44872652153634,3.42977909425326e-21,4.44717171945108e-20
"BC051019",2193.82455552537,2.3599330389887,0.208556117670866,11.3155781059995,1.09875644717502e-29,2.12511092511535e-28
"Pde3b",117.373258807229,2.00062675959159,0.661771709392106,3.02313733149659,0.0025016868635617,0.0060287604531118
"Tmc5",3959.87068140739,2.70642286537534,0.197531687820827,13.7012086274999,9.98482879200868e-43,3.27624469620756e-41
"Iqck",320.45587099721,1.55612331138773,0.208458801515065,7.46489618129783,8.33653159442138e-14,6.82732407634684e-13
"Gp2",2022.34908878566,4.00609852802475,0.547334828010678,7.31928304760938,2.49299267798042e-13,1.96047587465671e-12
"Gm39079",49.0781294908243,1.75899314207593,0.448109700562708,3.92536278475361,8.65991235942534e-05,0.000273981395657777
"Dnah3",1871.73970995529,2.87055725047486,0.267246750987106,10.7412241304043,6.51744194239392e-27,1.13756234042155e-25
"Vwa3a",1988.02752754252,2.3367611782634,0.299849723124344,7.79310767378757,6.53808603842131e-15,5.83458176872895e-14
"Mfsd13b",34.6069364704979,4.38711479372342,0.673981662739194,6.50924948891535,7.55271938923778e-11,4.94778844731758e-10
"Ern2",366.281518564853,-1.55104089266725,0.168711545254468,-9.19344844081541,3.80445138014721e-20,4.69788786695581e-19
"Sult1a1",112.419444593113,1.7362804178066,0.304245579587337,5.70683860111165,1.1509382272551e-08,6.01401240583783e-08
"Cdiptos",217.35935706664,4.26674034010414,0.726189964321394,5.87551542948036,4.21529699999781e-09,2.31195194583821e-08
"AI467606",489.525171841879,1.94267842467619,0.174448475965148,11.1361157724548,8.36903317829136e-29,1.56820237660053e-27
"Dmbt1",32.8421517570873,1.61316065012749,0.554084881789299,2.9113962556028,0.00359817374913848,0.00833950572209331
"Fank1",493.895409006871,2.80922086563981,0.174060008140122,16.1393814446931,1.34886310031344e-58,7.79642871981166e-57
"Bnip3",4367.41283100996,3.42802902572334,0.254176382246476,13.4868117778117,1.87014333379691e-41,5.86733069317328e-40
"Cfap46",1476.56954067224,2.28912158643063,0.137219587369316,16.6821780353387,1.76658774598368e-62,1.14927621846939e-60
"Gm16201",238.670075287618,2.01424784107257,0.217534960660806,9.25942126706388,2.05543246807204e-20,2.57623345539504e-19
"Spef1l",218.080671020802,2.93490718405827,0.22472225579173,13.0601536270547,5.56154402644749e-39,1.57055846802e-37
"Adam8",13626.3832315942,1.59418069777691,0.167284514124797,9.52975657141597,1.57652468713693e-21,2.08007137825231e-20
"Msx3",264.743406575181,1.85993808388044,0.446139595632276,4.1689598997473,3.05992813990145e-05,0.000104581760487694
"Muc2",3669.90377586726,4.25767008922861,0.32366113354814,13.1547153733099,1.59884441393091e-39,4.64747269875313e-38
"Muc5b",4138.79267167776,1.6080105059628,0.095115732631425,16.9058310489377,4.07538615023902e-64,2.84860014259498e-62
"Ifitm10",251.741729578094,1.61555679380383,0.201911542298306,8.00130975879028,1.23102670022571e-15,1.14977434748241e-14
"Syt8",965.629248755558,2.16736918019519,0.276547071302093,7.83725233462194,4.60512043375478e-15,4.1465398369363e-14
"Trpm5",29.0209380044733,-2.29237740887532,0.569339870550864,-4.02637778846813,5.66426576172071e-05,0.000184767931120336
"Kcnq1",381.746086354405,2.03725535531563,0.169035616988877,12.0522253925319,1.88783221747114e-33,4.35796352752018e-32
"Cdkn1c",967.244138265015,2.01133877476164,0.141248593299423,14.2397083594167,5.19433745330561e-46,1.94180356338997e-44
"Tnfrsf23",789.805573901082,1.85803546087005,0.158779205548185,11.7020075422042,1.24473416290482e-31,2.6420713277025e-30
"Shank2",959.152413679106,2.27176185011958,0.157637232527309,14.4113279185235,4.39184296071548e-47,1.71876604202167e-45
"Col4a2",223.612639334261,-1.98686833438634,0.247227460746541,-8.03660049893606,9.23651964869318e-16,8.69169801381096e-15
"4931415C17Rik",154.729802668828,2.56694413695582,0.273868170519697,9.37291884662881,7.05538696937758e-21,9.02368981921755e-20
"Gm15347",32.8620725904709,1.50206116385955,0.558574090055857,2.68909924502468,0.00716451152726985,0.0155208705826454
"Cfap97d2",335.433754740105,1.98863530103153,0.245521900719229,8.09962490191728,5.51289005472803e-16,5.26017217412399e-15
"Tdrp",84.1157065779363,2.04056087807259,0.343991629636083,5.93200735794456,2.99253210080939e-09,1.67367965801874e-08
"Kbtbd11",488.449979361742,4.48052832505859,0.1860687911106,24.0799561189998,4.05463300099465e-128,1.96558144319186e-125
"Nek5",775.166086688568,2.3907117596221,0.164245618729193,14.5557110023366,5.37244347863847e-48,2.16453299187611e-46
"Plat",357.91973134995,2.08348248497482,0.230011367105491,9.05817182513103,1.3265516686391e-19,1.58721484683984e-18
"Adam5",178.408638256272,2.12790835119938,0.307791598761623,6.91347119206912,4.72935755503596e-12,3.4087666828336e-11
"Htra4",20.1931796883244,3.08385108154039,0.765335775315062,4.02940928806167,5.59171879445583e-05,0.00018252030852103
"D830025C05Rik",12.3372514058678,2.54782555458513,0.792441615480543,3.21515870041746,0.00130372424002591,0.0033462626608214
"Ppp1r3b",1643.97000924598,2.26889471379061,0.10076913164135,22.5157712171807,2.90834268647622e-112,1.09266434730912e-109
"Gm19410",61.442694004295,2.29491088488745,0.439016674407392,5.22738888673247,1.71920651494798e-07,7.87450030680837e-07
"Gm5345",87.0601159082155,1.53711281214245,0.286389984741629,5.36720169711655,7.9967613853903e-08,3.82358670377491e-07
"Slc7a2",3693.21267819135,1.87632359979476,0.0889787099469724,21.0873320248514,1.03961763813587e-98,2.20047519238111e-96
"Pdgfrl",963.436746595115,1.54860694632417,0.133897056818257,11.5656533692607,6.15212040026864e-31,1.26997342548403e-29
"Fgl1",369.402982081671,4.36767285903064,0.233430587871319,18.7107992095635,4.04266955794548e-78,4.37073655516581e-76
"Fam149a",1444.50284967059,1.69180864582198,0.110057354069035,15.372063594776,2.52012662397336e-53,1.22564604870782e-51
"Pdlim3",31.5613772716937,-3.15659249740916,0.612373626551869,-5.15468393892661,2.54059072061381e-07,1.13664773293791e-06
"1700029J07Rik",997.833854578508,2.34965591876099,0.117591587058988,19.9814967849895,7.97952762871517e-89,1.26227727583507e-86
"Ankrd37",1219.58422179972,3.02024966707743,0.325547936634841,9.2774345256108,1.73608225319571e-20,2.18874531048868e-19
"Lrp2bp",171.374703936981,2.94020246361352,0.599706691816126,4.90273412609344,9.45118657928214e-07,3.97293515841824e-06
"Vegfc",64.0955726773056,2.22749291698814,0.475618304065371,4.68336247353926,2.82206821065651e-06,1.12583066285495e-05
"Glra3",48.7113796526644,-1.80387718557544,0.422823971783455,-4.2662604439544,1.98776717354025e-05,7.01553900515804e-05
"4930412F12Rik",28.5664387077178,2.06527735808613,0.584662041316241,3.53242935600301,0.000411760224259333,0.00116139877067741
"Ddx60",109.591606875978,3.12725474702977,0.31015249421801,10.0829585617699,6.57169797131763e-24,9.85623524081451e-23
"Tll1",231.292151319116,-3.19310606634067,0.217767328892572,-14.6629252541178,1.11369591671599e-48,4.59797314187032e-47
"Lpl",61.2550676761635,2.49337500954387,0.438042626771016,5.6920830466284,1.25498783020329e-08,6.54405173917248e-08
"Lzts1",141.706046391261,-2.31671273743548,0.269414052503603,-8.59907906030441,8.03583168684633e-18,8.73192180693613e-17
"Pbx4",385.269694189668,1.92634631038004,0.164795112140547,11.6893412999843,1.44502977785092e-31,3.06289245437851e-30
"Tm6sf2",226.460317117737,2.27450071879549,0.223489564950761,10.1772121633357,2.50639111122428e-24,3.88710481109169e-23
"Ncan",122.041799549799,2.10021110552685,0.279189816207887,7.52252046314975,5.37302044985039e-14,4.46602606860352e-13
"Tmem59l",69.0145204943665,1.90466809536845,0.383838841822893,4.96215569618482,6.97150750194236e-07,2.9696092613149e-06
"6330537M06Rik",38.8173907178588,-2.72861427045646,0.47516716806774,-5.74243014632582,9.332738271184e-09,4.92632211940124e-08
"Hsh2d",72.7430636931184,1.5635397663397,0.424408804479333,3.68404177726204,0.000229564590647156,0.000679782594728168
"Nwd1",2698.25596825631,1.68119121711598,0.0878882797911877,19.1287304872765,1.45576310497086e-81,1.80803371417373e-79
"0610038B21Rik",16.9468618379178,1.82364695686063,0.718576456360812,2.53786071157464,0.0111532364725007,0.0231698697413243
"Ednra",58.982802421945,2.28912920306367,0.451674695547017,5.06809264639307,4.01821826929324e-07,1.75693291099618e-06
"Ttc29",1332.36094744745,2.45557718173173,0.152269293297777,16.1265421842447,1.66061369093536e-58,9.41724624429307e-57
"Rnf150",139.354032811351,1.80910296433855,0.251429152476343,7.19527925270627,6.23330574019912e-13,4.77929176855676e-12
"Best2",122.718646882156,2.36345128085001,0.270272545512226,8.74469612283684,2.23616646444922e-18,2.50038018063563e-17
"Neto2",141.79716896406,-1.90003396965494,0.276798322888299,-6.86432616292151,6.680583652767e-12,4.75809531439727e-11
"Gm19935",3126.67672890102,2.09357062426236,0.226766092980226,9.2322912863561,2.64903524309598e-20,3.30370967910759e-19
"Ces1f",1937.09244230648,-1.5171990024424,0.136308079850027,-11.1306608097752,8.89734524273968e-29,1.66512209598869e-27
"Ces1g",213.222314608587,-1.6791538251903,0.220684060459063,-7.60885866291093,2.76526942918756e-14,2.34517319310557e-13
"Ces1h",1892.64838236571,-1.6032405801722,0.125711329550765,-12.7533499637738,2.98631135711839e-37,7.95714309836438e-36
"Drc7",1603.89851708336,2.40564354330042,0.247615140453914,9.71525222121124,2.59605498823865e-22,3.56613476812161e-21
"4933406B17Rik",60.9016683340115,1.77501265589983,0.412854673156911,4.29936433158699,1.71288691701006e-05,6.09116530734198e-05
"Ccdc113",1104.88707723181,2.05926647649955,0.284825792812494,7.22991571853608,4.83293874828099e-13,3.72649581883872e-12
"K230015D01Rik",16.2879926637337,-1.60727411104819,0.693763678297669,-2.31674583338242,0.0205175812599279,0.039800982467303
"Lrrc36",973.367962986459,3.30351680092381,0.134929493594528,24.4832816971144,2.22609235248012e-132,1.15357640941625e-129
"Tppp3",12773.2110016038,1.98302416235739,0.248178656632436,7.99030903489152,1.34600914623442e-15,1.25327295226833e-14
"Agrp",70.8659156741193,2.34487101300776,0.418217545990691,5.60682122375599,2.06076325541042e-08,1.04944595738081e-07
"Carmil2",31.9274338559582,-1.83978400376316,0.546057491294113,-3.3692130097932,0.000753831477518166,0.00202296061502553
"Tsnaxip1",1129.61709526021,2.56336994120652,0.114762854344081,22.3362337566216,1.64328129934779e-110,5.74307706199968e-108
"Smpd3",183.588336780181,2.17621889832437,0.257370841406002,8.45557673291899,2.77711263403283e-17,2.8982256016837e-16
"Wwp2",8682.69389335419,1.93505991288864,0.0753766172676367,25.6718858318874,2.40915956859233e-145,1.81024249984028e-142
"Hydin",1596.56538542869,2.78694134249763,0.141841065686245,19.6483389983998,5.97358598987581e-86,8.97710502558537e-84
"Il34",85.5750570103206,1.55832914887273,0.307676967933788,5.06482223657406,4.08781621789475e-07,1.78580529425937e-06
"Chst5",163.071477150399,3.71443713733711,0.359530715368473,10.3313485567715,5.08407308271323e-25,8.18900860525343e-24
"Dynlrb2",1936.69001788112,1.97301754371769,0.109449012932669,18.0268189803727,1.19999759636175e-72,1.12009713528722e-70
"Hsd17b2",225.690814295794,3.2692509398502,0.252823369510776,12.9309681544722,3.01004427455332e-38,8.25455207262541e-37
"Necab2",34.0653471783635,1.63935442515056,0.516760999154876,3.17236484144817,0.00151202922051336,0.00383118784789662
"Dnaaf1",1291.28973046814,2.08446138981598,0.245485769132686,8.49116996549533,2.04567134571306e-17,2.15433419645241e-16
"Cibar2",884.905442762978,2.15237909712692,0.171899839025048,12.5211234014786,5.72194916994425e-36,1.43795070444686e-34
"Zfp469",27.4276438519836,3.08271650024104,0.590989196054046,5.21619772548114,1.82633222375003e-07,8.32962690698496e-07
"Cyba",2303.82156620226,3.18316021440155,0.344245031828087,9.24678621358055,2.31343873582948e-20,2.89478412340095e-19
"Map10",162.46192258155,1.95393828718575,0.258046516718776,7.57203899526063,3.67411130988083e-14,3.0915198636556e-13
"Map3k21",60.5328301304515,1.76410175297402,0.353692022811972,4.98767752506491,6.11094586171587e-07,2.62161845303643e-06
"Gm45805",85.9644674059462,2.33078652100025,0.344089671251241,6.77377647670917,1.25463465319354e-11,8.78595040456315e-11
"Gucy1a2",47.2194701623875,1.57391432255811,0.411623790097426,3.82367190726655,0.000131478846623832,0.000403649460074147
"Pdgfd",59.7988045842092,1.66785029745449,0.38541063672483,4.32746307062948,1.50836625190496e-05,5.40222307760432e-05
"Mmp13",37.5818434792395,2.04923975342273,0.605011195385073,3.38711046845743,0.000706329409573946,0.00190818150008989
"Cep126",2159.32788878878,1.80721939125873,0.0965070929040697,18.7262856736878,3.0228453086843e-78,3.315862722548e-76
"Fut4",112.429164847325,2.69643377309035,0.30037105595901,8.97700933427592,2.7822629482779e-19,3.26145456994698e-18
"Deup1",1991.6863212785,1.53295285366026,0.102310760509809,14.9833003490702,9.44099742016883e-51,4.18523036077573e-49
"Olfm2",63.9432662660887,2.05881500362256,0.415534338110652,4.95462062890774,7.24715455934453e-07,3.0809119863601e-06
"Col5a3",99.8785315829299,3.41188982415568,0.381560207918489,8.94194350812531,3.8238506465771e-19,4.44430220547259e-18
"Shfl",322.673799579786,1.5070988069611,0.214916088274483,7.01249878062308,2.3409890149129e-12,1.72876574526344e-11
"Icam5",53.1716281573986,-1.96728465119212,0.469732682764437,-4.18809404449867,2.81306951979555e-05,9.68273219044608e-05
"Pde4a",575.07092206106,1.57987854136367,0.155959508483325,10.1300559146901,4.06416972437777e-24,6.2195868246384e-23
"Gm16754",107.675605484134,2.29032582644426,0.289500322954041,7.91130663715308,2.54701309454004e-15,2.33393370638706e-14
"Odad3",1468.35028940572,1.920265402723,0.225878412629306,8.50132325781123,1.87441598905279e-17,1.97814069406498e-16
"9530077C05Rik",204.755646674721,1.61723369879058,0.209851375992147,7.70656704605598,1.29247350446628e-14,1.12926115262321e-13
"Dpy19l2",81.7231528096552,1.98352074564424,0.339195647859573,5.84771873743327,4.98360274780394e-09,2.70762510042833e-08
"Gm18820",41.7328231087032,-2.06868240942416,0.534013800938737,-3.87383697909613,0.000107135092762065,0.000333753352825105
"Kirrel3",16.483927628057,-1.98832040455544,0.760960380726335,-2.61290923274822,0.00897751413149828,0.0190126948094921
"Pknox2",81.0640054254771,-1.75856621265614,0.332836481905936,-5.28357409195646,1.26687591931473e-07,5.91261220977075e-07
"Hepacam",450.486668424496,3.32824178278754,0.197132022196218,16.8833137595207,5.96977424648217e-64,4.11531043009789e-62
"Spa17",701.892542134656,1.52910595052033,0.137042880126647,11.1578649624644,6.55468092896163e-29,1.24060132242362e-27
"Scn3b",278.014690875418,2.11275733990652,0.241625579579168,8.7439307691936,2.25137438025139e-18,2.51551332241025e-17
"Ccdc153",6314.3075335369,2.30911927447379,0.193169349374739,11.9538595638908,6.19785662982063e-33,1.39016999153648e-31
"Fxyd2",60.8010208439943,1.96381073901181,0.467187393457312,4.20347545013807,2.62847671922232e-05,9.08898944695651e-05
"2610028D06Rik",15.8479519658208,1.71046084851911,0.672637097183499,2.54291780171097,0.0109931086805752,0.0228751643937529
"Nxpe1-ps",21.9867272813409,-2.0934883298088,0.618077343973656,-3.3870976670163,0.000706362369244083,0.00190818150008989
"Ttc12",1278.45173827317,2.1487509393702,0.127257450839324,16.8850697951133,5.79477461361827e-64,4.01308170015923e-62
"Ncam1",76.9218588053648,-2.12738255909459,0.335932309177208,-6.33277151669378,2.40796021365433e-10,1.50778442044989e-09
"Plet1os",208.84224966175,2.56227837991084,0.240830439768911,10.6393460160994,1.95496652017679e-26,3.3461545404575e-25
"Pih1d2",997.349520640303,2.0803321949015,0.133541494453684,15.5781706907811,1.02444700761292e-54,5.23652708517243e-53
"Cryab",366.494792104424,1.75352132946283,0.180483578365869,9.71568352832725,2.5850869160084e-22,3.55431712477349e-21
"Btg4",185.046093985713,2.51052488728061,0.536930698904131,4.67569630942049,2.92957877236536e-06,1.16531788753591e-05
"Hoatz",899.772429232162,2.27256736458928,0.157702606323927,14.4104616757021,4.4472762352921e-47,1.73593940945376e-45
"4930550C14Rik",64.3520793957785,2.40667305299821,0.384054193657391,6.26649335626098,3.69269133562141e-10,2.27061233190338e-09
"Slc35f2",14.3868274040096,-2.0117249708351,0.776767125458056,-2.58986883571933,0.00960125069147857,0.0202225081137407
"Elmod1",475.519589554713,2.1980367535182,0.356511521311228,6.16540173914705,7.03044165363499e-10,4.18595392911358e-09
"Dnaja4",2800.1930779437,1.56303838946986,0.0871158028018945,17.9420763994368,5.53477753106024e-72,5.0106407672755e-70
"Rpp25",17.1055545625118,-2.15582679461296,0.688607819158524,-3.13070333306319,0.00174388228984173,0.00435912559077537
"Sema7a",55.9003675200302,1.95456174929559,0.546650726198547,3.57552209413086,0.000349529653817978,0.000999378165444555
"Ccdc33",752.521121496862,1.7812204703828,0.305429225511862,5.8318599583838,5.48129144055092e-09,2.96732160549709e-08
"Stra6",19.326055123325,1.68142182321657,0.751034582120797,2.23880745739898,0.0251684468513972,0.0476962697708445
"Calml4",629.885085171168,3.22022374268775,0.151535884624547,21.2505688053119,3.2569615559244e-100,7.41600276703513e-98
"Iqch",113.921025358584,1.96185688886754,0.298835013232077,6.56501682198784,5.20269885548517e-11,3.45192752318901e-10
"Fam81a",1030.72934817069,1.75511406946865,0.132348439186938,13.2613129421919,3.88041958249641e-40,1.15246927837463e-38
"Gm37581",37.9976202985795,1.63927999015938,0.481959410272762,3.40128225576432,0.000670705370319821,0.00181970758352884
"Gm36948",60.1991315954081,2.5493157574947,0.411354252146466,6.19737305301271,5.74133112802198e-10,3.4567597833299e-09
"Gsta2",202.234065745369,-2.20375983963592,0.291447298965132,-7.56143511180585,3.98646275341881e-14,3.34124719790173e-13
"Htr1b",1383.04505235532,-1.67553570488806,0.107950036679148,-15.5214000516566,2.48567815850245e-54,1.24932345705601e-52
